месяц,продукт,регион,сегмент,канал,заявки,одобрено,выдано,средний_чек_тыс_руб,расход_на_маркетинг_тыс_руб,доля_цифровых_заявок_проц,просрочка_30дн_проц,чистый_доход_млн_руб
2025-04-01,Кредитная карта,Урал,Массовый,Офис,789,573,478,123.0,3545.3,70.0,4.29,1.267
2025-04-01,Кредитная карта,Урал,Премиум,Мобильное приложение,461,326,262,183.1,3104.5,71.8,2.76,0.924
2025-04-01,Кредитная карта,Центр,Зарплатный,Офис,839,687,560,134.7,4812.6,84.3,2.95,1.832
2025-04-01,Кредитная карта,Центр,Массовый,Мобильное приложение,1074,783,621,120.7,5870.4,73.5,4.28,1.157
2025-04-01,Кредитная карта,Центр,Премиум,Мобильное приложение,533,411,328,172.7,3979.5,80.2,3.27,1.165
2025-04-01,Потребительский кредит,Поволжье,Зарплатный,Мобильное приложение,628,407,296,412.3,4386.1,61.4,4.04,2.154
2025-04-01,Потребительский кредит,Поволжье,Массовый,Мобильное приложение,727,459,358,403.7,4617.0,58.7,5.4,2.61
2025-04-01,Потребительский кредит,Поволжье,Премиум,Мобильное приложение,425,277,200,662.1,3704.4,51.7,3.35,2.891
2025-04-01,Потребительский кредит,Северо-Запад,Зарплатный,Офис,559,372,270,454.7,3997.6,61.2,4.3,2.112
2025-04-01,Потребительский кредит,Северо-Запад,Массовый,Офис,662,418,303,417.7,4100.2,65.2,4.6,2.549
2025-04-01,Потребительский кредит,Северо-Запад,Премиум,Мобильное приложение,359,232,170,635.6,3865.1,57.9,3.59,2.042
2025-04-01,Потребительский кредит,Сибирь,Зарплатный,Мобильное приложение,618,413,302,448.4,4441.0,64.7,4.07,2.234
2025-04-01,Потребительский кредит,Сибирь,Массовый,Офис,583,367,265,385.3,3382.4,54.0,4.73,1.899
2025-04-01,Потребительский кредит,Сибирь,Премиум,Партнерский канал,371,233,161,623.0,3675.4,48.7,2.94,1.707
2025-04-01,Потребительский кредит,Урал,Зарплатный,Мобильное приложение,540,351,253,445.7,3588.6,57.1,3.65,2.154
2025-04-01,Потребительский кредит,Урал,Массовый,Партнерский канал,623,381,275,438.9,3964.5,58.1,,2.246
2025-04-01,Потребительский кредит,Урал,Премиум,Мобильное приложение,349,229,157,716.4,3384.1,57.6,3.68,2.356
2025-04-01,Потребительский кредит,Центр,Зарплатный,Партнерский канал,799,522,369,453.9,6082.5,63.5,4.14,2.937
2025-04-01,Потребительский кредит,Центр,Массовый,Офис,825,495,368,451.5,5039.3,58.2,4.56,3.231
2025-04-01,Потребительский кредит,Центр,Премиум,Партнерский канал,508,326,235,682.2,4863.3,58.4,3.64,3.322
2025-05-01,Вклад,Поволжье,Зарплатный,Офис,395,348,307,816.4,1769.9,65.0,,1.299
2025-05-01,Вклад,Поволжье,Массовый,Мобильное приложение,430,372,334,795.3,1861.8,62.2,1.11,1.227
2025-05-01,Вклад,Поволжье,Премиум,Мобильное приложение,215,192,178,1252.5,1402.5,56.2,0.2,1.481
2025-05-01,Вклад,Северо-Запад,Зарплатный,Партнерский канал,355,325,305,1003.8,1614.7,72.2,0.67,1.694
2025-05-01,Вклад,Северо-Запад,Массовый,Партнерский канал,419,364,326,920.2,1870.8,62.5,1.36,1.479
2025-05-01,Вклад,Северо-Запад,Премиум,Офис,279,245,226,1118.8,1647.4,58.2,0.2,1.544
2025-05-01,Вклад,Сибирь,Зарплатный,Мобильное приложение,266,243,214,921.4,1405.7,67.8,0.68,1.054
2025-05-01,Вклад,Сибирь,Массовый,Партнерский канал,398,344,317,,1736.3,60.2,1.14,1.06
2025-05-01,Вклад,Сибирь,Премиум,Офис,201,181,164,1170.0,1265.9,60.9,0.2,1.1
2025-05-01,Вклад,Урал,Зарплатный,Мобильное приложение,369,337,303,875.8,1750.2,67.9,0.2,1.397
2025-05-01,Вклад,Урал,Массовый,Офис,415,367,338,797.9,1626.1,63.1,1.26,1.411
2025-05-01,Вклад,Урал,Премиум,Мобильное приложение,167,152,136,1399.2,1516.2,60.7,0.2,0.857
2025-05-01,Вклад,Центр,Зарплатный,Офис,528,489,456,1159.3,2169.4,77.0,0.2,3.795
2025-05-01,Вклад,Центр,Массовый,Партнерский канал,585,505,468,895.7,2671.5,73.0,1.34,2.32
2025-05-01,Вклад,Центр,Премиум,Мобильное приложение,300,265,240,1464.5,1849.5,70.3,,2.284
2025-05-01,Ипотека,Поволжье,Зарплатный,Офис,556,291,195,3649.3,6556.4,43.3,0.68,6.489
2025-05-01,Ипотека,Поволжье,Массовый,Мобильное приложение,575,275,192,3189.3,6230.2,50.6,2.17,4.897
2025-05-01,Ипотека,Поволжье,Премиум,Офис,352,181,115,6594.2,4771.5,43.3,1.15,7.84
2025-05-01,Ипотека,Северо-Запад,Зарплатный,Мобильное приложение,438,225,148,4300.5,5715.0,53.4,1.16,5.835
2025-05-01,Ипотека,Северо-Запад,Массовый,Партнерский канал,538,273,180,3707.1,,50.0,2.5,5.742
2025-05-01,Ипотека,Северо-Запад,Премиум,Офис,333,181,115,6774.8,4595.9,50.6,1.27,8.067
2025-05-01,Ипотека,Сибирь,Зарплатный,Мобильное приложение,516,257,159,3569.5,5441.6,48.7,1.94,4.612
2025-05-01,Ипотека,Сибирь,Массовый,Мобильное приложение,433,223,147,3726.6,5619.3,38.4,1.91,4.444
2025-05-01,Ипотека,Сибирь,Премиум,Офис,382,193,128,5453.3,4683.3,40.3,0.6,7.223
2025-05-01,Ипотека,Урал,Зарплатный,Мобильное приложение,391,203,135,3692.4,5421.9,47.9,1.47,3.945
2025-05-01,Ипотека,Урал,Массовый,Офис,468,219,145,3650.2,5788.8,48.1,1.91,4.37
2025-05-01,Ипотека,Урал,Премиум,Офис,273,134,90,4963.2,4525.3,40.5,0.64,3.97
2025-05-01,Ипотека,Центр,Зарплатный,Офис,649,322,227,4152.5,7531.0,52.6,0.9,9.084
2025-05-01,Ипотека,Центр,Массовый,Мобильное приложение,675,331,224,3882.6,7091.7,48.0,2.55,8.176
2025-05-01,Ипотека,Центр,Премиум,Партнерский канал,496,250,157,6911.4,6390.6,40.0,0.26,11.426
2025-05-01,Кредитная карта,Поволжье,Зарплатный,Мобильное приложение,697,512,431,120.9,3931.0,79.9,2.94,0.836
2025-05-01,Кредитная карта,Поволжье,Массовый,Офис,814,581,462,87.1,3671.9,75.9,4.19,-0.024
2025-05-01,Кредитная карта,Поволжье,Премиум,Офис,424,311,244,177.2,3642.1,68.0,3.02,0.732
2025-05-01,Кредитная карта,Северо-Запад,Зарплатный,Офис,616,431,348,132.4,3296.9,74.0,3.27,0.927
2025-05-01,Кредитная карта,Северо-Запад,Массовый,Мобильное приложение,739,523,415,114.7,3744.5,76.9,4.81,0.608
2025-05-01,Кредитная карта,Северо-Запад,Премиум,Мобильное приложение,440,320,256,173.0,3421.8,62.9,2.81,0.863
2025-05-01,Кредитная карта,Сибирь,Зарплатный,Мобильное приложение,536,409,322,121.0,3184.2,76.8,3.55,0.459
2025-05-01,Кредитная карта,Сибирь,Массовый,Партнерский канал,716,513,397,111.4,3621.0,68.7,4.29,0.547
2025-05-01,Кредитная карта,Сибирь,Премиум,Офис,328,249,198,163.8,2606.6,60.5,2.03,0.151
2025-05-01,Кредитная карта,Урал,Зарплатный,Офис,602,424,334,135.5,3647.0,75.1,3.43,0.482
2025-05-01,Кредитная карта,Урал,Массовый,Мобильное приложение,699,480,381,124.0,4033.1,69.1,,0.393
2025-05-01,Кредитная карта,Урал,Премиум,Мобильное приложение,426,317,244,204.7,2976.3,75.9,2.94,1.266
2025-05-01,Кредитная карта,Центр,Зарплатный,Офис,767,570,473,126.8,4161.1,84.9,3.77,1.131
2025-05-01,Кредитная карта,Центр,Массовый,Мобильное приложение,1008,729,574,129.3,4872.0,80.6,3.91,1.773
2025-05-01,Кредитная карта,Центр,Премиум,Офис,544,395,321,211.5,4187.4,74.9,2.6,1.503
2025-05-01,Потребительский кредит,Поволжье,Зарплатный,Мобильное приложение,594,375,263,445.5,4294.6,55.6,4.25,1.818
2025-05-01,Потребительский кредит,Поволжье,Массовый,Партнерский канал,681,430,309,438.1,4418.1,58.2,5.15,2.534
2025-05-01,Потребительский кредит,Поволжье,Премиум,Партнерский канал,400,264,184,625.3,4231.7,54.7,2.91,1.906
2025-05-01,Потребительский кредит,Северо-Запад,Зарплатный,Мобильное приложение,532,355,265,460.9,3725.8,57.5,4.16,2.63
2025-05-01,Потребительский кредит,Северо-Запад,Массовый,Офис,663,416,284,401.9,4460.3,61.5,5.15,1.882
2025-05-01,Потребительский кредит,Северо-Запад,Премиум,Офис,425,281,209,625.6,11559.8,55.8,3.38,2.783
2025-05-01,Потребительский кредит,Сибирь,Зарплатный,Офис,538,325,241,411.0,3574.4,64.1,3.74,1.645
2025-05-01,Потребительский кредит,Сибирь,Массовый,Мобильное приложение,632,377,288,378.4,4413.2,54.7,5.49,1.544
2025-05-01,Потребительский кредит,Сибирь,Премиум,Мобильное приложение,319,204,144,648.6,3213.0,51.3,3.67,1.905
2025-05-01,Потребительский кредит,Урал,Зарплатный,Мобильное приложение,556,371,271,,3816.0,66.5,4.24,1.735
2025-05-01,Потребительский кредит,Урал,Массовый,Мобильное приложение,630,391,281,364.3,4703.5,53.2,5.18,0.633
2025-05-01,Потребительский кредит,Урал,Премиум,Партнерский канал,349,238,167,577.4,3714.4,54.2,3.83,1.334
2025-05-01,Потребительский кредит,Центр,Зарплатный,Партнерский канал,749,501,369,490.8,5292.0,62.6,4.15,3.729
2025-05-01,Потребительский кредит,Центр,Массовый,Мобильное приложение,868,537,394,472.5,6440.0,65.0,4.88,3.204
2025-05-01,Потребительский кредит,Центр,Премиум,Мобильное приложение,511,316,221,590.2,4554.2,58.3,3.72,2.077
2025-06-01,Вклад,Поволжье,Зарплатный,Мобильное приложение,369,311,286,994.5,1844.6,70.3,0.95,1.601
2025-06-01,Вклад,Поволжье,Массовый,Партнерский канал,504,445,395,856.7,2067.6,66.2,1.01,1.866
2025-06-01,Вклад,Поволжье,Премиум,Мобильное приложение,234,211,189,1246.3,1613.1,62.9,0.2,1.312
2025-06-01,Вклад,Северо-Запад,Зарплатный,Партнерский канал,345,297,271,1019.4,1881.5,68.3,0.59,1.424
2025-06-01,Вклад,Северо-Запад,Массовый,Офис,413,358,323,920.7,1752.1,68.8,1.19,1.544
2025-06-01,Вклад,Северо-Запад,Премиум,Мобильное приложение,255,239,218,1246.1,1581.5,67.4,0.2,1.7
2025-06-01,Вклад,Сибирь,Зарплатный,Мобильное приложение,274,245,224,899.7,1573.9,70.8,0.7,0.756
2025-06-01,Вклад,Сибирь,Массовый,Мобильное приложение,402,337,306,987.8,1651.2,59.0,1.64,1.581
2025-06-01,Вклад,Сибирь,Премиум,Мобильное приложение,139,128,118,1358.4,1366.1,58.9,0.2,1.109
2025-06-01,Вклад,Урал,Зарплатный,Офис,388,354,339,807.4,,71.6,0.2,1.609
2025-06-01,Вклад,Урал,Массовый,Офис,375,336,300,802.8,1635.4,67.8,1.53,0.898
2025-06-01,Вклад,Урал,Премиум,Партнерский канал,216,194,175,,1570.9,63.5,0.2,1.041
2025-06-01,Вклад,Центр,Зарплатный,Офис,458,407,368,1101.0,2062.3,65.1,0.54,2.585
2025-06-01,Вклад,Центр,Массовый,Офис,515,456,408,926.4,2241.7,73.4,0.47,1.914
2025-06-01,Вклад,Центр,Премиум,Мобильное приложение,309,272,252,1301.3,1828.4,62.3,0.2,1.948
2025-06-01,Ипотека,Поволжье,Зарплатный,Мобильное приложение,469,222,148,3645.3,5236.7,48.0,1.64,4.497
