client_id,avg_monthly_spend_rub,credit_limit_rub,utilization_pct,full_pay_ratio_pct,overdue_events_6m,cash_advance_share_pct,installment_share_pct,digital_engagement_index,deposit_balance_rub,travel_spend_share_pct,interest_income_rub,interchange_income_rub,fee_income_rub,risk_cost_rub,total_margin_rub,latent_cluster_name,kmeans_cluster,pc1,pc2,pc3,recommended_action
CL01188,76907.64,168585.88,84.26,9.51,0.0,20.37,26.21,58.7,64874.72,13.57,3239.2,612.11,215.35,570.43,3496.24,Доходные револьверы,4,2.38343662245982,-1.2836947080220402,-1.8303954892913197,Без кампании на этом этапе
CL01189,93709.12,202269.74,79.11,21.34,0.0,10.84,21.5,59.4,56610.99,12.35,2456.26,804.86,242.32,303.58,3199.85,Доходные револьверы,4,1.7112489292395876,-1.3671475266200295,-1.4801161543253842,Без кампании на этом этапе
CL01190,124175.65,202995.91,81.31,44.19,0.81,19.79,14.91,65.5,64118.02,6.11,1580.36,1219.07,184.18,2283.36,700.25,Доходные револьверы,4,2.036860203311833,-0.45841891723968264,1.0118058137911154,Без кампании на этом этапе
CL01191,82055.37,162089.05,81.25,39.42,0.87,13.7,21.32,75.1,129868.96,4.97,1791.5,706.56,177.37,2182.31,493.12,Доходные револьверы,4,1.9269721455878759,-0.10406370279395577,0.738530905465788,Без кампании на этом этапе
CL01192,53665.72,240446.88,65.44,30.7,0.05,8.37,20.8,98.0,139645.88,9.27,2202.38,585.28,96.34,302.19,2581.81,Доходные револьверы,4,0.8384204984626052,-1.3788604252217587,-0.915688279785616,Без кампании на этом этапе
CL01193,112379.73,123617.71,79.04,24.68,0.28,16.3,26.58,32.8,104385.53,12.49,1564.62,1015.77,252.75,781.8,2051.33,Доходные револьверы,4,2.233046636815603,-0.3510803858582521,-1.0580991884799462,Без кампании на этом этапе
CL01194,104489.5,114938.44,68.71,39.26,0.0,15.74,21.52,72.0,100782.4,5.77,737.48,740.33,146.6,440.64,1183.77,Доходные револьверы,4,1.3302735123084697,-0.9199675816720139,-0.2194795264876671,Без кампании на этом этапе
CL01195,73628.39,345059.76,68.76,29.63,0.85,14.85,18.81,56.2,95333.63,9.81,3856.65,697.01,128.01,2675.77,2005.91,Доходные револьверы,4,2.0721197034115355,0.026199439489173318,-0.4335770838899278,Без кампании на этом этапе
CL01196,86096.92,386121.26,69.74,47.44,0.0,18.58,16.78,60.4,111597.71,9.88,2959.05,756.66,184.24,520.13,3379.82,Доходные револьверы,4,1.3926492186557222,-1.0411142366854367,-1.5981196732599914,Без кампании на этом этапе
CL01197,99654.26,174218.16,84.73,31.32,0.2,14.85,19.63,50.5,102403.69,6.4,2435.27,851.86,196.01,654.72,2828.43,Доходные револьверы,4,2.0850091146194836,-0.870902581995139,-1.2687569659417604,Без кампании на этом этапе
CL01198,136523.07,282673.82,71.2,21.4,0.0,20.53,29.2,71.1,55647.55,7.85,2916.82,1258.92,591.37,574.91,4192.2,Доходные револьверы,4,1.9455729982265053,-2.721008910749869,-1.3290197350460495,Без кампании на этом этапе
CL01199,91712.0,245725.16,61.04,36.25,0.35,21.05,32.9,69.9,86314.56,5.95,2424.51,652.71,431.3,1493.75,2014.77,Доходные револьверы,4,1.9153822440258277,-1.0466281798440977,-0.553576203244026,Без кампании на этом этапе
CL01200,72214.09,363794.24,71.97,29.92,0.0,25.98,18.79,66.2,76150.92,14.58,3271.28,528.85,109.43,727.53,3182.03,Доходные револьверы,4,1.8372397922551598,-0.9975430685491505,-1.4784768013712852,Без кампании на этом этапе
CL01201,82354.11,106293.11,63.03,24.61,1.27,23.1,27.99,54.5,82253.48,8.8,927.29,756.79,239.51,2083.12,-159.52,Доходные револьверы,1,2.683416223905961,0.8129582320746155,0.9871470524745453,Без кампании на этом этапе
CL01202,97144.22,173611.74,55.03,52.45,0.84,13.84,17.5,57.5,96292.46,13.42,1237.5,954.36,149.05,1435.11,905.8,Доходные револьверы,4,1.2164445033886504,0.18698614471235986,0.4370263263665445,Без кампании на этом этапе
CL01203,76707.44,100317.49,82.87,35.72,0.65,17.5,23.99,68.1,63864.99,5.58,1308.09,714.87,151.64,1628.06,546.54,Доходные револьверы,4,2.2666241900882587,-0.09925708191655969,0.3541730209248384,Без кампании на этом этапе
CL01204,80215.16,88236.67,65.09,21.93,0.16,26.8,20.86,65.3,82360.41,10.37,1229.52,603.92,169.62,1010.02,993.04,Доходные револьверы,4,2.0156861769272756,-0.177824859442953,-0.3219923188274413,Без кампании на этом этапе
CL01205,99448.58,367659.54,77.22,31.25,0.88,27.38,11.67,64.7,103765.09,9.65,4486.63,953.41,132.46,2083.9,3488.61,Доходные револьверы,4,2.404895823762516,-0.9092523709089283,-0.5226629820796472,Без кампании на этом этапе
CL01206,65436.33,167958.61,74.08,26.93,0.73,5.95,20.67,63.2,127992.03,8.71,1410.67,712.1,113.57,2003.46,232.88,Доходные револьверы,4,1.6880596148315437,0.48970824488953263,0.2672767053127191,Без кампании на этом этапе
CL01207,81328.15,196243.87,63.06,37.65,0.0,20.93,17.51,50.5,77309.4,10.9,1476.35,758.39,115.31,586.18,1763.87,Доходные револьверы,4,1.6210400392610018,-0.1079237732041586,-1.0850769869668966,Без кампании на этом этапе
CL01208,59099.47,122093.87,84.24,30.33,0.32,15.31,29.45,48.9,126268.48,13.01,1343.68,415.84,243.83,1168.34,835.01,Доходные револьверы,4,2.1256374217838654,0.3748963895320692,-0.7143612088510529,Без кампании на этом этапе
CL01209,120115.54,168331.22,81.28,37.76,0.1,8.4,26.99,72.1,116089.61,13.0,1986.37,1057.2,263.61,543.05,2764.12,Доходные револьверы,4,1.1812809300383906,-1.9303166212670428,-0.6698373737229845,Без кампании на этом этапе
CL01210,120238.96,286296.89,83.59,48.32,0.88,19.78,21.87,61.2,76425.59,2.8,2789.02,1076.3,309.23,2164.38,2010.17,Доходные револьверы,4,2.361376132743408,-0.9018555110697576,0.23464203240317844,Без кампании на этом этапе
CL01211,98399.42,233527.47,62.16,21.7,0.94,16.76,15.13,36.4,122518.69,5.89,1834.98,760.95,170.09,2391.26,374.75,Доходные револьверы,1,2.3283099936914318,1.0501667444720313,0.22483709335632135,Без кампании на этом этапе
CL01212,89694.52,249498.92,61.83,38.36,0.0,26.48,38.1,73.0,127987.7,8.38,1536.24,805.33,218.56,741.34,1818.78,Доходные револьверы,4,1.7726034783311286,-1.188933633674972,-0.7677106021025232,Без кампании на этом этапе
CL01213,83006.87,215913.71,67.19,30.9,0.51,4.02,20.62,68.9,97594.2,9.42,2612.8,698.15,240.65,1078.46,2473.14,Доходные револьверы,4,1.3168990196306267,-0.8734997925210943,-0.6753395815962064,Без кампании на этом этапе
CL01214,71174.05,182630.74,62.4,36.81,1.09,21.49,16.83,86.6,96639.54,3.9,1658.91,730.48,76.0,2049.08,416.31,Доходные револьверы,4,1.9638097910070946,0.07361635256189829,1.1208892142817575,Без кампании на этом этапе
CL01215,116213.56,230647.62,77.58,20.46,0.68,27.5,25.05,67.7,43630.55,11.7,2716.39,1059.71,461.67,2537.24,1700.53,Доходные револьверы,4,2.540822892820863,-1.0306857702990486,0.33305966903099676,Без кампании на этом этапе
CL01216,81674.38,295642.64,64.16,35.89,0.0,11.66,28.77,60.2,93639.21,8.21,3126.55,797.91,280.11,326.37,3878.19,Доходные револьверы,4,1.5154290858291635,-1.4771366505197498,-2.059786138511929,Без кампании на этом этапе
CL01217,86651.01,204801.78,81.97,32.77,0.35,21.78,14.43,48.6,103540.02,8.23,1869.22,917.98,117.23,1604.59,1299.83,Доходные револьверы,4,2.2155622718199783,0.1908122388565679,-0.499075893792488,Без кампании на этом этапе
CL01218,89975.36,99290.46,83.16,29.33,0.46,23.21,16.84,52.1,49420.54,13.87,1437.76,851.08,215.53,1673.98,830.39,Доходные револьверы,4,2.2754142288002424,0.13290004527994886,0.03104759240939344,Без кампании на этом этапе
CL01219,80842.2,218979.0,59.49,43.53,0.55,17.29,13.1,67.2,84724.2,12.01,1288.01,599.48,92.38,2060.39,-80.51,Доходные револьверы,4,1.2662506427939038,0.4816420974406609,0.6823864427814988,Без кампании на этом этапе
CL01220,76319.35,240934.33,73.15,28.72,1.43,11.2,24.87,55.5,39509.53,12.74,1884.26,567.68,251.96,2912.45,-208.56,Доходные револьверы,1,2.3721617993948874,0.8114748036688338,1.2131036541281135,Без кампании на этом этапе
CL01221,80990.72,219253.5,78.51,32.31,0.23,15.77,19.18,59.1,58122.51,4.33,2878.5,793.97,107.98,870.11,2910.35,Доходные револьверы,4,2.1126943150414106,-0.8757969550561076,-1.3048056554367626,Без кампании на этом этапе
CL01222,111056.49,395487.78,72.71,14.42,1.71,18.34,17.94,60.9,49981.7,6.07,6121.92,847.04,298.29,2109.52,5157.72,Доходные револьверы,4,3.097337058650709,-1.5260414321736326,-0.6195075876314846,Без кампании на этом этапе
CL01223,108420.8,197542.29,68.65,31.87,0.83,13.72,22.84,43.6,55438.26,7.53,2438.18,828.29,310.68,2734.37,842.78,Доходные револьверы,4,2.2091517760899175,0.15237166942971758,0.20623617019669097,Без кампании на этом этапе
CL01224,110202.92,153286.11,80.92,35.58,0.41,27.3,22.48,54.1,38505.55,11.99,1316.6,933.4,317.28,1945.26,622.02,Доходные револьверы,4,2.3403408956303506,-0.24621832577652827,0.31894170019498735,Без кампании на этом этапе
CL01225,96271.08,337118.4,76.27,31.07,0.45,20.5,24.83,73.8,75386.44,15.18,2794.73,908.59,277.43,1134.13,2846.61,Доходные револьверы,4,1.8423422525261894,-1.4297682063194048,-0.5155520030026532,Без кампании на этом этапе
CL01226,78866.71,307104.12,83.97,43.26,0.0,23.74,33.1,52.1,93216.89,10.03,3916.75,577.34,321.39,664.77,4150.71,Доходные револьверы,4,2.298675626365001,-1.451108147110804,-2.2776999859183844,Без кампании на этом этапе
CL01227,89452.57,201172.12,86.53,32.37,1.17,0.33,20.18,59.3,148333.9,12.89,3009.56,834.46,118.11,2301.32,1660.81,Доходные револьверы,4,1.7157932907775144,-0.17414134180117402,0.25232783492950184,Без кампании на этом этапе
CL01228,71967.01,167971.8,56.42,25.52,0.9,21.88,22.73,40.8,10778.93,7.21,1318.95,716.44,102.71,2058.67,79.43,Доходные револьверы,1,2.6315578708853344,1.1229157790056874,0.18820944663464162,Без кампании на этом этапе
CL01229,93979.39,341653.23,63.08,45.59,0.0,19.52,21.28,57.7,63745.78,8.27,2762.72,766.42,165.15,546.55,3147.74,Доходные револьверы,4,1.5520625892868718,-1.1203803879956373,-1.4884298560984681,Без кампании на этом этапе
CL01230,59364.46,155645.36,72.16,27.37,0.17,11.09,24.78,70.1,82076.34,5.0,1774.46,457.27,165.42,574.9,1822.25,Доходные револьверы,4,1.7768760038279445,-0.5644617737746749,-0.9636232026077808,Без кампании на этом этапе
CL01231,79109.23,162777.92,83.05,43.31,0.0,10.71,22.41,65.5,101125.5,7.8,1304.0,802.62,135.79,299.78,1942.62,Доходные револьверы,4,1.4685361953787013,-0.8152443859055917,-0.9510970556971776,Без кампании на этом этапе
CL01232,86629.23,149987.14,70.08,44.25,0.0,18.95,15.8,57.5,158233.46,12.32,1187.1,683.5,208.64,530.51,1548.73,Доходные револьверы,4,1.239463371757855,-0.1788334672736715,-0.7894371986761033,Без кампании на этом этапе
CL01233,85057.57,197271.13,69.06,10.21,1.03,17.84,43.56,67.3,46558.61,4.76,2716.27,882.26,274.97,3348.22,525.29,Доходные револьверы,4,2.9490551409082735,-0.41497369818828983,0.5490423966985191,Без кампании на этом этапе
CL01234,73264.17,119827.74,72.63,47.77,0.67,14.57,26.93,79.9,101699.69,9.53,869.21,589.96,190.46,1360.22,289.41,Доходные револьверы,4,1.5296043595589006,-0.22613154445931793,0.681454357106132,Без кампании на этом этапе
CL01235,70833.85,213356.81,73.16,26.69,0.59,3.24,21.3,66.4,61025.86,11.24,1974.39,751.95,211.18,1480.38,1457.14,Доходные револьверы,4,1.5419413173341374,-0.3320441723043601,-0.25360614692682515,Без кампании на этом этапе
CL01236,64780.93,247655.63,78.4,40.01,0.76,12.09,18.11,63.3,11174.15,13.16,1979.04,596.15,168.4,1222.05,1521.54,Доходные револьверы,4,1.8977094902669567,-0.0901106313471919,-0.08159795761384361,Без кампании на этом этапе
CL01237,97000.69,166506.26,52.59,37.02,0.89,12.36,9.86,58.6,62668.09,12.52,1509.83,837.84,104.62,2876.92,-424.63,Доходные револьверы,1,1.2815857481249466,0.8014386636664713,1.1647360582446464,Без кампании на этом этапе
CL01238,91276.41,166358.63,90.45,35.54,0.17,21.37,10.63,68.6,63857.79,8.37,2634.36,787.38,73.41,1095.25,2399.91,Доходные револьверы,4,1.990761702195626,-0.9433378882365848,-0.6341154473000734,Без кампании на этом этапе
CL01239,72276.48,108760.32,70.09,40.04,0.73,17.65,29.46,61.4,26571.77,8.69,971.45,568.82,146.11,1194.28,492.1,Доходные револьверы,4,2.1885524844383126,0.0973128092986109,0.2689198249830542,Без кампании на этом этапе
CL01240,58041.05,198334.62,58.78,31.41,0.49,24.28,27.83,54.5,83076.77,12.35,1921.4,445.79,256.46,2043.88,579.77,Доходные револьверы,4,2.1007020819512174,0.5914252130584841,-0.31997178587131053,Без кампании на этом этапе
CL01241,70970.38,180459.06,65.13,26.24,0.0,18.62,30.77,70.9,57607.37,1.82,2047.93,522.55,231.31,521.49,2280.3,Доходные револьверы,4,2.057891831780147,-1.0704152745800977,-1.2520258422055877,Без кампании на этом этапе
CL01242,62521.97,274601.18,75.26,38.44,0.9,15.47,31.15,81.6,97064.34,8.15,2849.39,497.59,305.76,2598.41,1054.33,Доходные револьверы,4,2.020500716036223,-0.4299021462083761,0.391483352165665,Без кампании на этом этапе
CL01243,82206.62,169889.78,74.94,27.47,0.55,19.74,24.16,81.4,36226.29,12.38,1564.54,732.27,234.79,1388.84,1142.76,Доходные револьверы,4,1.9386241863386438,-0.7947176073033559,0.37936365834258273,Без кампании на этом этапе
CL01244,70474.37,312616.32,81.64,28.99,0.16,24.71,12.61,52.2,59846.06,8.78,3686.89,498.6,86.31,1177.66,3094.15,Доходные револьверы,4,2.366533740003449,-0.44749284432428205,-1.5796809004945689,Без кампании на этом этапе
CL01245,79140.05,260521.79,48.12,31.55,0.62,21.95,20.57,46.4,90959.33,11.51,1400.78,800.98,225.07,2512.01,-85.18,Доходные револьверы,4,1.83026710962034,1.0440217733855908,0.18932146335425867,Без кампании на этом этапе
CL01246,80798.84,221968.69,81.49,32.24,1.09,16.07,24.75,66.4,66206.64,4.32,2874.67,819.93,231.73,1621.82,2304.52,Доходные револьверы,4,2.611913758928095,-0.6116697424277425,-0.0979183907955068,Без кампании на этом этапе
CL01247,94275.27,247943.48,77.5,40.72,0.45,23.61,22.61,53.9,64868.43,9.72,2384.78,698.36,215.4,1296.79,2001.75,Доходные револьверы,4,2.233118380742824,-0.48766507907360657,-0.543349274844228,Без кампании на этом этапе
CL01248,73287.41,323806.46,85.93,38.75,0.0,14.5,11.63,54.3,127280.59,12.03,3287.02,773.77,123.79,405.99,3778.59,Доходные револьверы,4,1.592743201582261,-0.8372642749849301,-1.9972901868607345,Без кампании на этом этапе
CL01249,50662.16,248236.96,72.32,20.3,0.82,14.83,30.2,95.2,115110.43,9.36,2544.4,544.51,132.18,2543.45,677.65,Доходные револьверы,4,1.9163245180932735,-0.4655653858305698,0.5928309876757406,Без кампании на этом этапе
